status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,good_reception,bad_reception,reduce_message
153080620724_10158424979090725,Monitoring the terrible situation in Florida. Just spoke to Governor Scott. Thoughts and prayers for all. Stay safe!,,status,,2017-01-06 15:25:20,132183,6096,4450,111703,4376,271,154,15190,489,67173.5,23763.0,"['Monitoring', 'terrible', 'situation', 'Florida', 'Just', 'spoke', 'Governor', 'Scott', 'Thoughts', 'prayers', 'Stay', 'safe']"
153080620724_10158423933790725,I am asking the chairs of the House and Senate committees to investigate top secret intelligence shared with NBC prior to me seeing it.,,status,,2017-01-06 14:00:38,124646,10590,8847,112332,5112,5073,849,105,1175,79621.5,2507.5,"['asking', 'chairs', 'House', 'Senate', 'committees', 'investigate', 'top', 'secret', 'intelligence', 'shared', 'NBC', 'seeing']"
153080620724_10158423167515725,"Hillary and the Dems were never going to beat the PASSION of my voters. They saw what was happening in the last two weeks before Election Day, and knew they were in big trouble - which is why they cancelled their big fireworks at the last minute. THEY SAW A MOVEMENT LIKE NEVER BEFORE!",,status,,2017-01-06 11:15:24,151827,11819,5836,135905,12020,262,3139,67,434,88988.5,968.5,"['Hillary', 'Dems', 'going', 'beat', 'PASSION', 'voters', 'They', 'saw', 'happening', 'last', 'weeks', 'Election', 'Day', 'knew', 'big', 'trouble', 'cancelled', 'big', 'fireworks', 'last', 'minute', 'THEY', 'SAW', 'MOVEMENT', 'LIKE', 'NEVER', 'BEFORE']"
153080620724_10158423115395725,"Hopefully, all supporters, and those who want to MAKE AMERICA GREAT AGAIN, will go to D.C. on January 20th. It will be a GREAT SHOW!",,status,,2017-01-06 09:20:23,120209,12018,3543,109507,8892,189,1301,71,249,69149.0,604.5,"['Hopefully', 'supporters', 'want', 'MAKE', 'AMERICA', 'GREAT', 'AGAIN', 'go', 'January', 'It', 'GREAT', 'SHOW']"
153080620724_10158420628695725,So how and why are they so sure about hacking if they never even requested an examination of the computer servers? What is going on?,Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158420628695725/?type=3,2017-01-05 20:10:03,82841,10020,16960,72949,2504,4317,1764,137,1170,68735.5,2545.5,"['sure', 'hacking', 'requested', 'examination', 'computer', 'servers', 'What', 'going']"
153080620724_10158420492660725,"How did NBC get ""an exclusive look into the top secret report he (Obama) was presented?"" Who gave them this report and why? Politics!",Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158420492660725/?type=3,2017-01-05 19:42:10,60452,6387,7680,50288,992,3273,608,179,5112,40929.0,10492.5,"['How', 'NBC', 'get', 'exclusive', 'look', 'top', 'secret', 'report', 'Obama', 'presented', 'Who', 'gave', 'report', 'Politics']"
153080620724_10158419189485725,"""The Trump rally isn't over — stocks could soon 'explode' higher: Market strategist""",The Trump rally isn't over — why the market could explode much higher,link,http://www.cnbc.com/2017/01/04/the-trump-rally-isnt-over--stocks-could-soon-explode-higher-market-strategist.html,2017-01-05 15:28:16,46183,2955,3130,41741,3610,221,505,15,91,29396.5,204.5,"['The', 'Trump', 'rally', 'stocks', 'could', 'higher', 'Market', 'strategist']"
153080620724_10158418675200725,"Toyota Motor said will build a new plant in Baja, Mexico, to build Corolla cars for U.S. NO WAY! Build plant in U.S. or pay big border tax.",,status,,2017-01-05 13:26:38,330031,16991,24202,300142,18445,980,8919,137,1408,205799.0,3021.5,"['Toyota', 'Motor', 'said', 'build', 'new', 'plant', 'Baja', 'Mexico', 'build', 'Corolla', 'cars', 'NO', 'WAY', 'Build', 'plant', 'pay', 'big', 'border', 'tax']"
153080620724_10158417912085725,"The Democrats, lead by head clown Chuck Schumer, know how bad ObamaCare is and what a mess they are in. Instead of working to fix it, they do the typical political thing and BLAME.

The fact is ObamaCare was a lie from the beginning. ""Keep you doctor, keep your plan!"" It is time for Republicans & Democrats to get together and come up with a healthcare plan that really works - much less expensive & FAR BETTER!",,status,,2017-01-05 10:42:53,180711,16255,14361,166255,10895,306,2704,74,477,115870.0,1065.0,"['The', 'Democrats', 'lead', 'head', 'clown', 'Chuck', 'Schumer', 'know', 'bad', 'ObamaCare', 'mess', 'working', 'fix', 'typical', 'political', 'thing', 'BLAME', 'The', 'fact', 'ObamaCare', 'lie', 'beginning', 'Keep', 'doctor', 'keep', 'plan', 'It', 'time', 'Republicans', 'Democrats', 'get', 'come', 'healthcare', 'plan', 'works', 'less', 'expensive', 'FAR', 'BETTER']"
153080620724_10158415226795725,,Donald J. Trump's cover photo,photo,https://www.facebook.com/DonaldTrump/photos/a.10151443611915725.833012.153080620724/10158415226795725/?type=3,2017-01-04 21:44:07,74975,5278,3020,66499,6383,288,1357,65,383,44450.5,863.5,[]
153080620724_10158414425150725,No better way to keep up with family than thru social media. Beautiful family photo Ivanka!,"Instagram photo by Donald J. Trump • Jan 4, 2017 at 11:21pm UTC",link,https://instagram.com/p/BO3FbUlDSeL/,2017-01-04 18:22:20,231564,6461,3802,210532,19917,260,655,32,168,131146.0,384.0,"['No', 'better', 'way', 'keep', 'family', 'thru', 'social', 'media', 'Beautiful', 'family', 'photo', 'Ivanka']"
153080620724_10158414364700725,Beautiful Christmas & New Year with family.,"Instagram photo by Donald J. Trump • Jan 4, 2017 at 11:12pm UTC",link,https://instagram.com/p/BO3EYJGjeua/,2017-01-04 18:13:18,311665,8441,6082,281495,28049,322,1442,64,293,178241.5,682.0,"['Beautiful', 'Christmas', 'New', 'Year', 'family']"
153080620724_10158414186455725,Vice President-elect Mike Pence had a very productive meeting with Senate GOP. All of us working together - we will repeal & replace Obamacare & put Americans back in charge of their healthcare!,Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158414186455725/?type=3,2017-01-04 17:46:07,100617,5724,5479,91681,7971,191,479,45,250,62221.0,567.5,"['Vice', 'Mike', 'Pence', 'productive', 'meeting', 'Senate', 'GOP', 'All', 'us', 'working', 'repeal', 'replace', 'Obamacare', 'put', 'Americans', 'charge', 'healthcare']"
153080620724_10158412942365725,"Republicans must be careful in that the Dems own the failed ObamaCare disaster, with its poor coverage and massive premium increases - like the 116% hike in Arizona. 

Also, deductibles are so high that it is practically useless. Don't let the Schumer clowns out of this web. Massive increases of ObamaCare will take place this year and Dems are to blame for the mess. It will fall of its own weight - be careful! -DJT",,status,,2017-01-04 12:54:14,97937,10653,9059,90371,4230,421,418,218,2279,63425.0,4885.0,"['Republicans', 'must', 'careful', 'Dems', 'failed', 'ObamaCare', 'disaster', 'poor', 'coverage', 'massive', 'premium', 'increases', 'like', 'hike', 'Arizona', 'deductibles', 'high', 'useless', 'Do', 'let', 'Schumer', 'clowns', 'web', 'Massive', 'increases', 'ObamaCare', 'take', 'place', 'year', 'Dems', 'blame', 'mess', 'It', 'fall', 'weight', 'careful']"
153080620724_10158411484860725,"Julian Assange said ""a 14 year old could have hacked Podesta"" - why was DNC so careless? Also said Russians did not give him the info!",,status,,2017-01-04 08:02:31,72245,6689,4765,65424,2558,377,3653,47,186,42794.5,442.5,"['Julian', 'Assange', 'said', 'year', 'old', 'could', 'hacked', 'Podesta', 'DNC', 'careless', 'said', 'Russians', 'give', 'info']"
153080620724_10158409208010725,"The ""Intelligence"" briefing on so-called ""Russian hacking"" was delayed until Friday, perhaps more time needed to build a case. Very strange!",,status,,2017-01-03 20:35:20,93807,10142,6914,78946,2082,1559,10465,118,637,53485.0,1451.0,"['The', 'Intelligence', 'briefing', 'Russian', 'hacking', 'delayed', 'Friday', 'time', 'needed', 'build', 'case', 'Very', 'strange']"
153080620724_10158408911040725,I will be having a general news conference on JANUARY ELEVENTH in N.Y.C. Thank you.,,status,,2017-01-03 19:29:30,137762,7333,4896,128870,7347,264,1065,38,178,79390.0,413.0,"['general', 'news', 'conference', 'JANUARY', 'ELEVENTH', 'Thank']"
153080620724_10158408058910725,Our next Vice President-Elect Mike Pence at Trump Tower today. He is going to be GREAT!,Mike Pence Arrives at Trump Tower Today,video,https://www.facebook.com/DonaldTrump/videos/10158408058910725/,2017-01-03 16:27:20,120318,6106,9443,108004,11146,178,671,68,251,79490.5,604.0,"['Our', 'next', 'Vice', 'Mike', 'Pence', 'Trump', 'Tower', 'today', 'He', 'going', 'GREAT']"
153080620724_10158406997180725,"TOGETHER, WE ARE GOING TO MAKE AMERICA GREAT AGAIN!

""Ford to scrap Mexico plant, invest in Michigan due to Trump policies""","Ford to scrap Mexico plant, invest in Michigan due to Trump policies",link,http://www.foxnews.com/politics/2017/01/03/ford-to-scrap-mexico-plant-invest-in-michigan-due-to-trump-policies.html,2017-01-03 12:02:03,364305,14408,78787,331548,27043,3661,1385,78,590,314658.5,1297.0,"['TOGETHER', 'WE', 'ARE', 'GOING', 'TO', 'MAKE', 'AMERICA', 'GREAT', 'AGAIN', 'Ford', 'scrap', 'Mexico', 'plant', 'invest', 'Michigan', 'due', 'Trump', 'policies']"
153080620724_10158406052415725,General Motors is sending Mexican made model of Chevy Cruze to U.S. car dealers-tax free across border. Make in U.S.A. or pay big border tax!,,status,,2017-01-03 08:46:58,197184,11605,13004,179918,9651,849,1226,184,5356,119965.0,10988.0,"['General', 'Motors', 'sending', 'Mexican', 'made', 'model', 'Chevy', 'Cruze', 'car', 'free', 'across', 'border', 'Make', 'pay', 'big', 'border', 'tax']"
153080620724_10158403994295725,"China has been taking out massive amounts of money & wealth from the U.S. in totally one-sided trade, but won't help with North Korea. Nice!",,status,,2017-01-02 21:32:52,78239,7215,4221,67081,1486,1094,917,457,7204,42452.0,15093.5,"['China', 'taking', 'massive', 'amounts', 'money', 'wealth', 'trade', 'wo', 'help', 'North', 'Korea', 'Nice']"
153080620724_10158403409475725,North Korea just stated that it is in the final stages of developing a nuclear weapon capable of reaching parts of the U.S. It won't happen!,,status,,2017-01-02 19:05:48,153219,14811,12758,128025,2665,9792,2557,858,9322,95606.5,19931.0,"['North', 'Korea', 'stated', 'final', 'stages', 'developing', 'nuclear', 'weapon', 'capable', 'reaching', 'parts', 'It', 'wo', 'happen']"
153080620724_10158402481195725,"‪It is time to believe in the FUTURE.‬
‪It is time to believe in EACH OTHER.‬
‪It is time to believe in AMERICA.‬
‪#MakeAmericaGreatAgain!",Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158402481195725/?type=3,2017-01-02 16:25:24,118241,6756,9058,106904,10154,185,728,40,230,77378.0,520.0,"['time', 'believe', 'time', 'believe', 'EACH', 'time', 'believe', 'MakeAmericaGreatAgain']"
153080620724_10158401908165725,"Various media outlets and pundits say that I thought I was going to lose the election. Wrong, it all came together in the last week. 

I thought and felt I would win big, easily over the fabled 270 (306). When they cancelled fireworks, they knew, and so did I. -DJT",Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158401908165725/?type=3,2017-01-02 14:14:09,49362,5093,2486,43344,4332,104,1454,19,109,29837.0,246.5,"['Various', 'media', 'outlets', 'pundits', 'say', 'thought', 'going', 'lose', 'election', 'Wrong', 'came', 'last', 'week', 'thought', 'would', 'win', 'big', 'fabled', 'When', 'cancelled', 'fireworks', 'knew']"
153080620724_10158401746860725,"Chicago murder rate is record setting - 4,331 shooting victims with 762 murders in 2016. If Mayor can't do it he must ask for Federal help!",Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158401746860725/?type=3,2017-01-02 13:37:30,46170,7316,5471,38738,770,2202,252,3504,704,30547.5,6664.0,"['Chicago', 'murder', 'rate', 'record', 'setting', 'shooting', 'victims', 'murders', 'If', 'Mayor', 'ca', 'must', 'ask', 'Federal', 'help']"
153080620724_10158400841480725,"Well, the New Year begins. We will, together, MAKE AMERICA GREAT AGAIN!",Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158400841480725/?type=3,2017-01-02 10:17:47,118521,5805,6184,108007,9393,138,751,35,197,72810.5,446.5,"['New', 'Year', 'begins', 'We', 'MAKE', 'AMERICA', 'GREAT', 'AGAIN']"
153080620724_10158400418570725,"As AG, Jeff Sessions will restore police, Dept. of Justice relationship:","As AG, Jeff Sessions will restore police, Dept. of Justice relationship",link,http://thehill.com/blogs/pundits-blog/the-administration/312265-as-attorney-general-jeff-sessions-will-restore-law,2017-01-02 09:18:22,46352,2255,2232,42566,3361,70,250,16,89,28062.0,202.0,"['As', 'AG', 'Jeff', 'Sessions', 'restore', 'police', 'Dept', 'Justice', 'relationship']"
153080620724_10158395694045725,HAPPY NEW YEAR!,Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158395694045725/?type=3,2017-01-01 12:41:51,210235,14610,9742,192583,16414,179,764,54,241,127497.5,563.0,"['HAPPY', 'NEW', 'YEAR']"
153080620724_10158392447835725,"‪TO ALL AMERICANS-‬
‪#HappyNewYear & many blessings to you all! Looking forward to a wonderful & prosperous 2017 as we work together to #MAGA🇺🇸‬",Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158392447835725/?type=3,2016-12-31 23:59:07,176604,11044,12907,158566,16920,179,662,65,212,115742.5,521.5,"['ALL', 'HappyNewYear', 'many', 'blessings', 'Looking', 'wonderful', 'prosperous', 'work']"
153080620724_10158391734135725,Hope everyone is having a wonderful evening as we prepare to countdown to 2017! Lets MAKE AMERICA SAFE AND GREAT AGAIN!,,status,,2016-12-31 21:13:47,405305,21799,12947,371911,30344,344,2064,132,510,236064.0,1218.0,"['Hope', 'everyone', 'wonderful', 'evening', 'prepare', 'countdown', 'Lets', 'MAKE', 'AMERICA', 'SAFE', 'AND', 'GREAT', 'AGAIN']"
153080620724_10158389445960725,HAPPY BIRTHDAY to my son Donald Jr. today. Very proud of you!,Timeline Photos,photo,https://www.facebook.com/DonaldTrump/photos/a.488852220724.393301.153080620724/10158389445960725/?type=3,2016-12-31 13:53:19,560730,22051,11330,516592,39687,902,3054,87,408,315880.0,946.5,"['HAPPY', 'BIRTHDAY', 'son', 'Donald', 'today', 'Very', 'proud']"
